"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1500000US150030109041","Block Group 1, Census Tract 109.04, Honolulu County, Hawaii","1545","279","395","152","346","129","183","89","10","17","0","11","34","57","119","102","0","11","43","59","0","11","0","11","0","11","0","11","0","11","43","59","6","10","384","126","342","112","243","100","0","11","0","11","11","19","88","71","0","11","33","40","0","11","0","11","0","11","22","36","0","11","11","16","9","13","473","122","473","122","304","109","63","42","0","11","49","44","57","50","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","293","95","56","40","21","24","0","11","35","32","0","11","0","11","237","96","0","11","169","76","18","26","0","11","0","11","0","11","50","45","0","11",
"1500000US150030109042","Block Group 2, Census Tract 109.04, Honolulu County, Hawaii","1662","447","484","215","425","202","230","179","53","56","0","11","56","71","86","81","0","11","59","54","0","11","0","11","0","11","0","11","0","11","59","54","0","11","224","105","187","93","128","86","45","60","0","11","1","2","13","21","0","11","1","2","0","11","0","11","1","2","0","11","0","11","0","11","36","39","675","188","598","188","461","169","31","29","15","24","33","51","37","45","21","30","29","36","7","13","0","11","0","11","0","11","10","15","0","11","12","18","48","48","279","110","18","24","6","11","0","11","12","21","0","11","0","11","261","114","0","11","111","74","127","133","1","2","0","11","0","11","22","23","0","11",
"1500000US150030109051","Block Group 1, Census Tract 109.05, Honolulu County, Hawaii","2447","207","538","93","406","105","205","69","38","33","0","11","68","45","95","54","0","11","49","45","3","6","0","11","0","11","46","45","0","11","0","11","83","78","476","94","400","98","227","77","22","20","0","11","15","18","136","80","0","11","32","31","18","26","0","11","0","11","0","11","0","11","14","16","44","31","929","149","746","130","476","88","128","56","16","16","86","40","16","14","24","35","95","50","16","15","7","10","0","11","0","11","35","42","8","12","29","19","88","42","504","102","70","32","3","5","0","11","67","31","0","11","0","11","434","95","0","11","151","70","116","48","31","23","0","11","0","11","136","45","0","11",
"1500000US150030110001","Block Group 1, Census Tract 110, Honolulu County, Hawaii","1438","201","245","99","214","92","160","75","0","11","0","11","11","15","43","47","0","11","12","17","0","11","0","11","0","11","0","11","0","11","12","17","19","26","319","112","295","108","214","72","39","45","0","11","29","36","13","19","0","11","14","16","14","16","0","11","0","11","0","11","0","11","0","11","10","14","523","113","510","110","380","92","13","15","0","11","76","67","41","30","0","11","13","18","0","11","0","11","0","11","0","11","0","11","0","11","13","18","0","11","351","60","51","33","9","11","0","11","42","32","0","11","0","11","300","62","0","11","113","46","99","42","13","19","0","11","0","11","75","37","0","11",
"1500000US150030110002","Block Group 2, Census Tract 110, Honolulu County, Hawaii","2122","200","454","97","416","90","304","82","36","24","0","11","39","32","37","28","0","11","38","35","5","9","0","11","0","11","28","32","0","11","5","8","0","11","378","95","321","90","204","83","87","61","0","11","19","13","11","15","0","11","40","36","18","26","0","11","0","11","0","11","0","11","22","27","17","26","806","102","708","96","625","94","37","21","12","17","19","17","15","12","0","11","82","34","53","29","0","11","0","11","0","11","13","15","0","11","16","13","16","15","484","59","69","24","14","10","0","11","55","23","0","11","0","11","415","54","0","11","215","43","63","29","0","11","0","11","0","11","137","38","0","11",
"1500000US150030110003","Block Group 3, Census Tract 110, Honolulu County, Hawaii","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030111031","Block Group 1, Census Tract 111.03, Honolulu County, Hawaii","2841","312","586","118","549","121","412","138","39","39","0","11","37","37","61","50","0","11","37","32","13","20","0","11","0","11","24","25","0","11","0","11","0","11","435","130","368","111","290","111","47","33","0","11","2","4","29","25","0","11","39","38","19","23","0","11","0","11","20","30","0","11","0","11","28","36","1179","185","995","179","791","165","59","34","10","15","99","70","36","35","0","11","114","57","22","24","11","16","0","11","0","11","44","34","0","11","37","26","70","51","641","112","108","65","0","11","0","11","108","65","0","11","0","11","533","116","0","11","246","117","77","50","26","28","0","11","0","11","184","72","0","11",
"1500000US150030111032","Block Group 2, Census Tract 111.03, Honolulu County, Hawaii","751","144","88","70","71","65","11","19","12","18","0","11","0","11","48","67","0","11","17","22","0","11","0","11","0","11","7","13","0","11","10","17","0","11","103","72","76","59","59","51","0","11","0","11","17","21","0","11","0","11","6","12","0","11","0","11","0","11","6","12","0","11","0","11","21","23","360","99","274","75","199","80","19","22","0","11","39","47","17","18","0","11","62","43","22","35","0","11","18","20","0","11","14","17","0","11","8","14","24","37","200","82","54","43","9","13","11","17","34","29","0","11","0","11","146","74","0","11","86","50","11","19","0","11","0","11","0","11","49","48","0","11",
"1500000US150030111041","Block Group 1, Census Tract 111.04, Honolulu County, Hawaii","1097","414","225","153","99","76","99","76","0","11","0","11","0","11","0","11","0","11","126","148","11","16","0","11","0","11","0","11","0","11","115","146","0","11","173","129","131","109","90","69","26","40","0","11","15","25","0","11","0","11","25","29","0","11","0","11","15","24","0","11","0","11","10","15","17","27","445","194","379","145","285","106","51","49","0","11","25","38","18","23","0","11","66","61","29","39","3","6","0","11","0","11","0","11","0","11","34","42","0","11","254","91","34","36","24","32","0","11","10","17","0","11","0","11","197","75","0","11","48","42","43","39","22","34","0","11","0","11","84","57","23","35",
"1500000US150030111042","Block Group 2, Census Tract 111.04, Honolulu County, Hawaii","2620","418","633","182","567","182","502","166","38","60","0","11","0","11","27","45","0","11","66","59","36","35","0","11","0","11","30","50","0","11","0","11","0","11","452","194","403","161","286","133","0","11","0","11","99","126","18","26","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","73","1011","162","778","170","647","156","59","44","0","11","68","46","4","8","0","11","211","130","78","95","0","11","0","11","0","11","40","44","0","11","93","82","22","32","524","120","109","63","19","20","0","11","90","64","0","11","0","11","405","116","0","11","138","63","64","58","19","25","0","11","0","11","184","92","10","15",
"1500000US150030111043","Block Group 3, Census Tract 111.04, Honolulu County, Hawaii","965","219","170","82","170","82","107","74","0","11","0","11","42","37","21","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","171","83","171","83","104","69","20","33","0","11","47","53","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","383","93","380","94","269","81","56","37","0","11","43","37","12","24","0","11","3","5","0","11","0","11","0","11","0","11","0","11","0","11","3","5","0","11","241","76","50","44","8","12","0","11","42","43","0","11","0","11","191","77","0","11","102","68","25","22","0","11","0","11","0","11","64","39","0","11",
"1500000US150030111051","Block Group 1, Census Tract 111.05, Honolulu County, Hawaii","733","256","156","111","142","111","97","120","0","11","0","11","0","11","45","62","0","11","14","23","14","23","0","11","0","11","0","11","0","11","0","11","0","11","106","76","80","65","67","59","0","11","0","11","13","19","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","26","41","315","143","237","133","217","141","0","11","0","11","0","11","20","27","0","11","78","81","70","78","0","11","0","11","0","11","0","11","0","11","8","15","0","11","156","84","0","11","0","11","0","11","0","11","0","11","0","11","156","84","0","11","13","20","6","13","1","7","0","11","0","11","136","71","0","11",
"1500000US150030111052","Block Group 2, Census Tract 111.05, Honolulu County, Hawaii","1503","354","268","118","262","118","191","105","23","31","0","11","7","14","41","45","0","11","6","11","0","11","0","11","0","11","6","11","0","11","0","11","0","11","411","204","331","176","243","125","0","11","0","11","26","38","62","49","0","11","30","35","0","11","0","11","0","11","30","35","0","11","0","11","50","53","550","143","441","128","393","124","8","13","0","11","0","11","40","30","0","11","82","62","60","60","8","13","0","11","0","11","6","9","0","11","8","12","27","31","274","93","21","25","13","17","0","11","8","13","0","11","0","11","253","89","0","11","129","78","49","38","5","8","0","11","0","11","70","45","0","11",
"1500000US150030111053","Block Group 3, Census Tract 111.05, Honolulu County, Hawaii","883","228","190","113","190","113","138","89","43","68","0","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","280","98","213","108","213","108","0","11","0","11","0","11","0","11","0","11","55","50","0","11","0","11","0","11","51","49","0","11","4","9","12","19","279","106","245","103","201","105","36","57","0","11","8","13","0","11","0","11","9","14","0","11","0","11","0","11","0","11","0","11","0","11","9","14","25","28","134","46","34","25","16","16","0","11","18","20","0","11","0","11","94","42","0","11","40","34","10","14","0","11","0","11","0","11","44","24","6","9",
"1500000US150030111061","Block Group 1, Census Tract 111.06, Honolulu County, Hawaii","1367","320","462","186","337","136","209","102","90","98","0","11","38","44","0","11","0","11","125","144","10","16","0","11","0","11","19","32","0","11","96","141","0","11","108","58","108","58","65","51","10","16","0","11","33","25","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","611","141","547","136","458","143","51","48","0","11","21","32","17","20","0","11","64","43","14","16","0","11","0","11","0","11","20","22","0","11","30","34","0","11","186","70","58","38","7","11","0","11","51","36","0","11","0","11","128","53","0","11","49","36","38","30","0","11","0","11","9","14","32","27","0","11",
"1500000US150030111062","Block Group 2, Census Tract 111.06, Honolulu County, Hawaii","1183","253","171","91","171","91","110","72","0","11","0","11","21","39","40","46","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","266","140","217","98","151","109","48","58","0","11","8","12","10","18","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","56","457","122","377","118","333","115","13","19","0","11","24","21","7","11","0","11","69","37","31","27","0","11","0","11","0","11","7","11","0","11","31","24","11","17","289","97","63","53","12","19","0","11","51","50","0","11","0","11","226","86","0","11","97","58","53","51","17","21","0","11","0","11","59","44","0","11",
"1500000US150030111063","Block Group 3, Census Tract 111.06, Honolulu County, Hawaii","1161","289","300","150","300","150","265","150","11","17","0","11","0","11","24","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","170","104","109","61","94","57","0","11","0","11","0","11","15","23","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","61","50","399","97","347","98","282","84","17","19","0","11","21","22","18","18","9","15","52","50","29","32","0","11","0","11","0","11","12","19","0","11","11","18","0","11","292","95","70","51","19","29","0","11","51","42","0","11","0","11","222","83","0","11","107","50","33","28","0","11","0","11","8","13","74","46","0","11",
"1500000US150030111064","Block Group 4, Census Tract 111.06, Honolulu County, Hawaii","2269","412","476","197","454","191","243","125","41","35","0","11","130","159","40","46","0","11","11","17","0","11","0","11","0","11","0","11","0","11","11","17","11","17","399","170","328","135","304","139","16","24","0","11","8","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","71","110","912","192","813","180","588","145","100","53","0","11","114","101","11","17","0","11","94","55","13","20","0","11","0","11","0","11","10","17","0","11","71","43","5","10","482","109","63","38","14","20","0","11","49","35","0","11","0","11","419","110","0","11","178","74","35","34","18","41","0","11","0","11","188","69","0","11",
"1500000US150030112011","Block Group 1, Census Tract 112.01, Honolulu County, Hawaii","571","193","133","84","82","78","82","78","0","11","0","11","0","11","0","11","0","11","51","56","0","11","0","11","0","11","51","56","0","11","0","11","0","11","86","88","73","79","49","47","0","11","0","11","24","36","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","13","22","243","98","200","83","193","83","7","12","0","11","0","11","0","11","0","11","34","39","0","11","0","11","0","11","0","11","13","19","0","11","21","33","9","14","109","46","43","38","15","23","0","11","28","29","0","11","0","11","66","39","0","11","28","27","0","11","0","11","0","11","0","11","38","34","0","11",
"1500000US150030112012","Block Group 2, Census Tract 112.01, Honolulu County, Hawaii","679","219","159","107","128","79","128","79","0","11","0","11","0","11","0","11","0","11","31","50","0","11","0","11","0","11","31","50","0","11","0","11","0","11","76","56","69","49","25","27","38","40","0","11","6","16","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","7","16","254","93","243","93","183","77","47","35","0","11","13","17","0","11","0","11","11","17","11","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","190","82","21","25","5","9","0","11","16","24","0","11","0","11","169","74","0","11","59","57","38","30","3","9","0","11","0","11","69","47","0","11",
