objectid,fid_1,acres,tmk8_num,tmk8_alph,tmk_9,type,osds_class,x,y,soil_qty,soil_n,soil_p,soil_fc,soil_eff,soil_nflx,soil_pflx,st_qty_1,st_n_1,st_p_1,st_fc_1,st_eff_1,st_nflx_1,st_pflx_1,au_qty,au_n,au_p,au_fc,au_eff,au_nflx,au_pflx,cp_qty,cp_n,cp_p,cp_fc,cp_eff,cp_nflx,cp_pflx,ttl_osds,ttl_eff,ttl_n,ttl_p,rsk_score,towns
11986,10719,0.12,91016035,91016035,191016035,CESSPOOL,Class IV,596307,2358880,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,8,61,17,1000000,4800,1.108250,0.308860,8,4800,1.1082,0.3089,2,MAKAKILO/KAPOLEI/HONOKAI HALE
11987,10720,34.41,91013013,91013013,191013013,CESSPOOL,Class IV,596942,2358220,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
11988,10721,1.91,91120104,91120104,191120104,CESSPOOL,Class IV,596364,2359030,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
11989,10722,7.77,91119125,91119125,191119125,CESSPOOL,Class IV,596695,2359080,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
11990,10723,104.62,91016123,91016123,191016123,CESSPOOL,Class IV,596068,2358790,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
11991,10960,1,91075048,91075048,191075048,CESSPOOL,Class IV,594158,2358010,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11992,10961,0.08,91079090,91079090,191079090,CESSPOOL,Class IV,597652,2359390,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11993,10962,0.07,91079049,91079049,191079049,CESSPOOL,Class IV,597605,2359380,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11994,10963,0.07,91079054,91079054,191079054,CESSPOOL,Class IV,597627,2359350,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11995,10964,6.84,91104088,91104088,191104088,CESSPOOL,Class IV,597788,2359010,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11996,10965,5,92027129,92027129,192027129,CESSPOOL,Class IV,594606,2361710,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11997,10966,0.11,91016108,91016108,191016108,CESSPOOL,Class IV,597927,2359510,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11998,10967,1.13,91016120,91016120,191016120,CESSPOOL,Class IV,597582,2360580,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
11999,10968,5.92,91077124,91077124,191077124,CESSPOOL,Class IV,597275,2359710,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12000,10969,31.84,91016090,91016090,191016090,CESSPOOL,Class IV,597623,2358920,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12001,10970,0.39,91016001,91016001,191016001,CESSPOOL,Class IV,594353,2358650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,2,61,17,1000000,1200,0.277060,0.077210,2,1200,0.2771,0.0772,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12002,10971,0.41,91106011,91106011,191106011,CESSPOOL,Class IV,595424,2359810,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12003,10972,3,91106014,91106014,191106014,CESSPOOL,Class IV,595219,2359700,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12004,10973,0.78,91106015,91106015,191106015,CESSPOOL,Class IV,595122,2359630,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12005,10974,7,91013017,91013017,191013017,CESSPOOL,Class IV,599358,2359050,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12006,10975,70.56,91013016,91013016,191013016,CESSPOOL,Class IV,599087,2358930,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12007,10976,68.63,91013015,91013015,191013015,CESSPOOL,Class IV,598368,2358790,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12008,10977,18.18,91013019,91013019,191013019,CESSPOOL,Class IV,598629,2358380,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12009,10978,23,91013020,91013020,191013020,CESSPOOL,Class IV,597811,2358190,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12010,10979,2.04,91013021,91013021,191013021,CESSPOOL,Class IV,596995,2357930,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12011,10980,58.81,91013012,91013012,191013012,CESSPOOL,Class IV,596471,2358090,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12012,10981,49.89,91013011,91013011,191013011,CESSPOOL,Class IV,595840,2357970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12013,10982,30.94,91013004,91013004,191013004,CESSPOOL,Class IV,595400,2357970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12014,10983,14.45,91013003,91013003,191013003,CESSPOOL,Class IV,595211,2358100,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12015,10984,49.69,91013002,91013002,191013002,CESSPOOL,Class IV,594844,2358180,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12016,10985,3.18,91013010,91013010,191013010,CESSPOOL,Class IV,595487,2357670,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12017,10986,136.94,91013028,91013028,191013028,CESSPOOL,Class IV,594976,2357560,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12018,10987,94.99,91016001,91016001,191016001,CESSPOOL,Class IV,594950,2358640,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,2,61,17,1000000,1200,0.277060,0.077210,2,1200,0.2771,0.0772,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12019,10988,140.45,91016122,91016122,191016122,CESSPOOL,Class IV,595635,2358690,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12020,10989,6.45,91106016,91106016,191106016,CESSPOOL,Class IV,595342,2359810,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12021,10990,8.17,92019086,92019086,192019086,CESSPOOL,Class IV,595351,2360870,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12022,10991,5,92019003,92019003,192019003,CESSPOOL,Class IV,595410,2360690,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12023,10992,1.49,92019084,92019084,192019084,CESSPOOL,Class IV,595414,2360770,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12024,10993,22.01,91088012,91088012,191088012,CESSPOOL,Class IV,595348,2359160,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12025,10994,0.53,91088017,91088017,191088017,CESSPOOL,Class IV,595403,2359320,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12026,10995,1.19,91118007,91118007,191118007,CESSPOOL,Class IV,594673,2358760,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12027,10996,1.85,91118006,91118006,191118006,CESSPOOL,Class IV,594720,2358920,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12028,10997,1.2,91118005,91118005,191118005,CESSPOOL,Class IV,594764,2358980,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12029,10998,108.93,92019072,92019072,192019072,CESSPOOL,Class IV,595499,2361200,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12030,10999,32.76,92019072,92019072,192019072,CESSPOOL,Class IV,595219,2361540,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,1,MAKAKILO/KAPOLEI/HONOKAI HALE
12031,11831,4.28,91026049,91026049,191026049,CESSPOOL,Class IV,592068,2356080,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,4,MAKAKILO/KAPOLEI/HONOKAI HALE
12032,11832,14.37,91013074,91013074,191013074,CESSPOOL,Class IV,598867,2356020,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,4,MAKAKILO/KAPOLEI/HONOKAI HALE
12033,11844,4.71,91026046,91026046,191026046,CESSPOOL,Class IV,592197,2355800,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,4,MAKAKILO/KAPOLEI/HONOKAI HALE
12034,11955,5.62,91026045,91026045,191026045,CESSPOOL,Class IV,592277,2355660,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,4,MAKAKILO/KAPOLEI/HONOKAI HALE
12035,11964,53.67,91075035,91075035,191075035,CESSPOOL,Class IV,593712,2357630,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12036,11965,58.41,91075050,91075050,191075050,CESSPOOL,Class IV,593882,2357320,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12037,11966,7.01,91075044,91075044,191075044,CESSPOOL,Class IV,593458,2357280,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12038,11967,0.77,91075051,91075051,191075051,CESSPOOL,Class IV,593451,2357150,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12039,11968,31.69,91032092,91032092,191032092,MULTIPLE,Multiple,594330,2356990,4,1,2,13,1930,0.007305,0.01461,1,36,13,1000000,195,0.026571,0.009595, , , , , , , , , , , , , , ,5,2125,0.0339,0.0242,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12040,11969,3.49,91032110,91032110,191032110,CESSPOOL,Class IV,594046,2357050,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12041,11970,2.5,91032063,91032063,191032063,CESSPOOL,Class IV,593908,2357070,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12042,11971,3.46,91032062,91032062,191032062,SEPTIC,Class II,593781,2357050,0,0,0,0,0,0,0,1,36,13,1000000,130,0.017714,0.006397, , , , , , , , , , , , , , ,1,130,0.0177,0.0064,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12043,11972,8.88,91032053,91032053,191032053,SOIL_TMT,Class I,593563,2357030,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , , , , , , , , ,1,600,0.0023,0.0045,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12044,11973,4.24,91032111,91032111,191032111,CESSPOOL,Class IV,593242,2357020,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12045,11974,2.57,91032064,91032064,191032064,CESSPOOL,Class IV,593918,2356990,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12046,11975,2.04,91032061,91032061,191032061,CESSPOOL,Class IV,593795,2356970,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12047,11976,7.29,91032016,91032016,191032016,SEPTIC,Class II,593632,2356890,0,0,0,0,0,0,0,3,36,13,1000000,390,0.053141,0.01919, , , , , , , , , , , , , , ,3,390,0.0531,0.0192,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12048,11977,1.87,91032065,91032065,191032065,CESSPOOL,Class IV,593931,2356920,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12049,11978,1.21,91032097,91032097,191032097,CESSPOOL,Class IV,593488,2356920,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12050,11979,1.89,91032060,91032060,191032060,CESSPOOL,Class IV,593805,2356910,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12051,11980,9.98,91032088,91032088,191032088,MULTIPLE,Multiple,594113,2356790,1,1,2,13,600,0.002271,0.004542, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,2,1200,0.1408,0.0431,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12052,11981,1.21,91032051,91032051,191032051,CESSPOOL,Class IV,593498,2356860,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12053,11982,51.86,91032001,91032001,191032001,CESSPOOL,Class IV,594429,2356590,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12054,11983,2.15,91032050,91032050,191032050,CESSPOOL,Class IV,593537,2356800,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12055,11984,3.05,91032024,91032024,191032024,CESSPOOL,Class IV,593678,2356760,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12056,11985,1.97,91032068,91032068,191032068,CESSPOOL,Class IV,593960,2356730,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12057,11986,2,91032031,91032031,191032031,CESSPOOL,Class IV,593834,2356710,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12058,11987,2.21,91032069,91032069,191032069,CESSPOOL,Class IV,593970,2356670,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12059,11988,2.25,91032029,91032029,191032029,CESSPOOL,Class IV,593844,2356650,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12060,11989,0.61,91032071,91032071,191032071,CESSPOOL,Class IV,594012,2356600,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12061,11990,1.1,91032073,91032073,191032073,CESSPOOL,Class IV,593952,2356580,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12062,11991,0.48,91032098,91032098,191032098,CESSPOOL,Class IV,594018,2356570,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12063,11992,2.96,91032093,91032093,191032093,SEPTIC,Class II,593337,2357050,0,0,0,0,0,0,0,1,36,13,1000000,130,0.017714,0.006397, , , , , , , , , , , , , , ,1,130,0.0177,0.0064,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12064,11993,0.4,91032066,91032066,191032066,SOIL_TMT,Class I,593971,2356880,1,1,2,13,195,0.000738,0.001476, , , , , , , , , , , , , , , , , , , , , ,1,195,0.0007,0.0015,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12065,11994,0.4,91032114,91032114,191032114,CESSPOOL,Class IV,593976,2356850,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12066,11995,0.55,91032115,91032115,191032115,SOIL_TMT,Class I,593919,2356840,1,1,2,13,195,0.000738,0.001476, , , , , , , , , , , , , , , , , , , , , ,1,195,0.0007,0.0015,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12067,11996,0.55,91032116,91032116,191032116,CESSPOOL,Class IV,593915,2356870,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12068,11997,1.9,91032058,91032058,191032058,SOIL_TMT,Class I,593814,2356840,1,1,2,13,195,0.000738,0.001476, , , , , , , , , , , , , , , , , , , , , ,1,195,0.0007,0.0015,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12069,11998,2.13,91032032,91032032,191032032,CESSPOOL,Class IV,593824,2356780,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12070,11999,2.12,91032067,91032067,191032067,SEPTIC,Class II,593950,2356800,0,0,0,0,0,0,0,1,36,13,1000000,600,0.081756,0.029523, , , , , , , , , , , , , , ,1,600,0.0818,0.0295,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12071,12000,1.71,91032026,91032026,191032026,SOIL_TMT,Class I,593689,2356690,1,1,2,13,130,0.000492,0.000984, , , , , , , , , , , , , , , , , , , , , ,1,130,0.0005,0.001,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12072,12002,346.16,91013018,91013018,191013018,CESSPOOL,Class IV,599448,2358000,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12073,12003,5.62,91013037,91013037,191013037,CESSPOOL,Class IV,598917,2358370,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12074,12004,97.49,91013038,91013038,191013038,CESSPOOL,Class IV,598665,2357660,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12075,12005,29.96,91013044,91013044,191013044,CESSPOOL,Class IV,598111,2357760,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12076,12006,166.64,91013043,91013043,191013043,CESSPOOL,Class IV,598331,2358090,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12077,12007,7.3,91013046,91013046,191013046,CESSPOOL,Class IV,597390,2357590,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12078,12008,0.28,91013051,91013051,191013051,CESSPOOL,Class IV,596318,2357630,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12079,12009,5.15,91013052,91013052,191013052,CESSPOOL,Class IV,596373,2357520,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12080,12010,1.21,91013057,91013057,191013057,CESSPOOL,Class IV,596078,2357360,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12081,12011,4.52,91013025,91013025,191013025,CESSPOOL,Class IV,596119,2357000,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12082,12012,44.02,91013001,91013001,191013001,CESSPOOL,Class IV,594378,2357370,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12083,12013,29.86,91013029,91013029,191013029,CESSPOOL,Class IV,594816,2356960,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12084,12014,28.72,91013027,91013027,191013027,CESSPOOL,Class IV,595381,2357220,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12085,12015,68.5,91013060,91013060,191013060,CESSPOOL,Class IV,595045,2356510,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12086,12016,1.91,91013009,91013009,191013009,CESSPOOL,Class IV,594537,2357120,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
12087,12017,10.14,91013031,91013031,191013031,CESSPOOL,Class IV,595968,2355610,0,0,0,0,0,0,0, , , , , , , , , , , , , , ,1,61,17,1000000,600,0.138530,0.038610,1,600,0.1385,0.0386,2,MAKAKILO/KAPOLEI/HONOKAI HALE
